Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,AddressLine1,AddressLine2,City,StateProvince,CountryRegion,PostalCode,AddressType,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,920,158.43,0,158.43
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,988,112.998,0.4,135.5976
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,948,63.9,0,127.8
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,4,904,218.454,0,873.816
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,3,742,818.7,0,2456.1
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,780,1391.994,0,2783.988
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,1,945,54.894,0,54.894
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,3,949,105.294,0,315.882
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,937,48.594,0,97.188
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,867,41.994,0,83.988
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,1,748,818.7,0,818.7
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,905,218.454,0,436.908
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,781,1391.994,0,2783.988
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,3,869,41.994,0,125.982
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,5,783,1376.994,0,6884.97
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,784,1376.994,0,2753.988
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,1,951,242.994,0,242.994
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,3,747,809.76,0,2429.28
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,1,809,37.152,0,37.152
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,920,158.43,0,316.86
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,743,809.76,0,1619.52
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,715,29.994,0,59.988
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,944,158.43,0,316.86
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,1,808,26.724,0,26.724
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,8,909,23.484,0,187.872
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,925,149.874,0,299.748
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,782,1376.994,0,2753.988
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,2,910,31.584,0,63.168
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,3,996,72.894,0,218.682
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,3,779,1391.994,0,4175.982
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,4,924,149.874,0,599.496
Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,251340 E. South St.,,Cerritos,California,United States,5/1/1948 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71845,PO2697119362,10-4020-000187,CARGO TRANSPORT 5,,41622.0511,3329.7641,1040.5513,45992.3665,,3,952,12.144,0,36.432
Mr.,Roger,,Van Houten,,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,"Internet House, 3399 Science Park",,Cambridge,England,United Kingdom,CB4 4BZ,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71846,PO2378131604,10-4020-000635,CARGO TRANSPORT 5,,2453.7645,196.3012,61.3441,2711.4098,,2,936,37.254,0,74.508
Mr.,Roger,,Van Houten,,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,"Internet House, 3399 Science Park",,Cambridge,England,United Kingdom,CB4 4BZ,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71846,PO2378131604,10-4020-000635,CARGO TRANSPORT 5,,2453.7645,196.3012,61.3441,2711.4098,,1,739,818.7,0,818.7
Mr.,Roger,,Van Houten,,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,"Internet House, 3399 Science Park",,Cambridge,England,United Kingdom,CB4 4BZ,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71846,PO2378131604,10-4020-000635,CARGO TRANSPORT 5,,2453.7645,196.3012,61.3441,2711.4098,,1,984,112.998,0.4,67.7988
Mr.,Roger,,Van Houten,,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,"Internet House, 3399 Science Park",,Cambridge,England,United Kingdom,CB4 4BZ,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71846,PO2378131604,10-4020-000635,CARGO TRANSPORT 5,,2453.7645,196.3012,61.3441,2711.4098,,2,981,461.694,0,923.388
Mr.,Vassar,J.,Stern,,Transport Bikes,adventure-works\shu0,vassar0@adventure-works.com,328-555-0123,25130 South State Street,,Sandy,Utah,United States,3/4/1930 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71856,PO16530177647,10-4020-000601,CARGO TRANSPORT 5,,602.1946,48.1756,15.0549,665.4251,,1,962,445.41,0,445.41
Mr.,Vassar,J.,Stern,,Transport Bikes,adventure-works\shu0,vassar0@adventure-works.com,328-555-0123,25130 South State Street,,Sandy,Utah,United States,3/4/1930 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71856,PO16530177647,10-4020-000601,CARGO TRANSPORT 5,,602.1946,48.1756,15.0549,665.4251,,1,945,54.894,0,54.894
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,3,979,445.41,0,1336.23
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,962,445.41,0,445.41
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,953,728.91,0,728.91
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,2,715,29.994,0,59.988
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,2,883,32.394,0,64.788
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,957,1430.442,0,1430.442
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,2,965,445.41,0,890.82
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,952,12.144,0,12.144
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,2,948,63.9,0,127.8
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,945,54.894,0,54.894
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,972,728.91,0,728.91
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,877,4.77,0,4.77
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,958,445.41,0,445.41
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,1,969,1430.442,0,1430.442
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,2,961,445.41,0,890.82
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,2,966,1430.442,0,2860.884
Mr.,Pei,,Chow,,Thrilling Bike Tours,adventure-works\linda3,pei0@adventure-works.com,789-555-0184,4660 Rodeo Road,,Santa Fe,New Mexico,United States,7/26/1939 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71858,PO16153112278,10-4020-000186,CARGO TRANSPORT 5,,13823.7083,1105.8967,345.5927,15275.1977,,3,712,5.394,0,16.182
Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,Po Box 252525,,Santa Ana,California,United States,10/20/1953 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71863,PO16124166561,10-4020-000649,CARGO TRANSPORT 5,,3324.2759,265.9421,83.1069,3673.3249,,11,875,5.2142,0.02,56.209076
Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,Po Box 252525,,Santa Ana,California,United States,10/20/1953 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71863,PO16124166561,10-4020-000649,CARGO TRANSPORT 5,,3324.2759,265.9421,83.1069,3673.3249,,2,874,5.394,0,10.788
Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,Po Box 252525,,Santa Ana,California,United States,10/20/1953 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71863,PO16124166561,10-4020-000649,CARGO TRANSPORT 5,,3324.2759,265.9421,83.1069,3673.3249,,2,998,323.994,0,647.988
Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,Po Box 252525,,Santa Ana,California,United States,10/20/1953 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71863,PO16124166561,10-4020-000649,CARGO TRANSPORT 5,,3324.2759,265.9421,83.1069,3673.3249,,1,973,1020.594,0,1020.594
Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,Po Box 252525,,Santa Ana,California,United States,10/20/1953 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71863,PO16124166561,10-4020-000649,CARGO TRANSPORT 5,,3324.2759,265.9421,83.1069,3673.3249,,1,711,20.994,0,20.994
Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,Po Box 252525,,Santa Ana,California,United States,10/20/1953 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71863,PO16124166561,10-4020-000649,CARGO TRANSPORT 5,,3324.2759,265.9421,83.1069,3673.3249,,3,999,323.994,0,971.982
Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,Po Box 252525,,Santa Ana,California,United States,10/20/1953 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71863,PO16124166561,10-4020-000649,CARGO TRANSPORT 5,,3324.2759,265.9421,83.1069,3673.3249,,2,938,24.294,0,48.588
Ms.,Brigid,F.,Cavendish,,Vigorous Sports Store,adventure-works\jae0,brigid0@adventure-works.com,1 (11) 500 555-0178,Banbury,,Oxon,England,United Kingdom,OX16 8RS,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71867,PO13050111529,10-4020-000160,CARGO TRANSPORT 5,,1059.31,84.7448,26.4828,1170.5376,,1,717,858.9,0,858.9
Mr.,Richard,A.,Byham,,Channel Outlet,adventure-works\jae0,richard2@adventure-works.com,1 (11) 500 555-0138,Knaves Beech Ind.,,High Wycombe,England,United Kingdom,HP10 9QY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71885,PO6119130779,10-4020-000268,CARGO TRANSPORT 5,,550.386,44.0309,13.7597,608.1766,,3,876,72,0,216
Mr.,Richard,A.,Byham,,Channel Outlet,adventure-works\jae0,richard2@adventure-works.com,1 (11) 500 555-0138,Knaves Beech Ind.,,High Wycombe,England,United Kingdom,HP10 9QY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71885,PO6119130779,10-4020-000268,CARGO TRANSPORT 5,,550.386,44.0309,13.7597,608.1766,,6,884,32.394,0,194.364
Mr.,Richard,A.,Byham,,Channel Outlet,adventure-works\jae0,richard2@adventure-works.com,1 (11) 500 555-0138,Knaves Beech Ind.,,High Wycombe,England,United Kingdom,HP10 9QY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71885,PO6119130779,10-4020-000268,CARGO TRANSPORT 5,,550.386,44.0309,13.7597,608.1766,,3,864,38.1,0,114.3
Mr.,Walter,J.,Brian,IV,Futuristic Bikes,adventure-works\shu0,walter0@adventure-works.com,163-555-0155,25136 Jefferson Blvd.,,Culver City,California,United States,1/16/1947 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71895,PO3770176273,10-4020-000151,CARGO TRANSPORT 5,,246.7392,19.7391,6.1685,272.6468,,2,909,23.484,0,46.968
Mr.,Walter,J.,Brian,IV,Futuristic Bikes,adventure-works\shu0,walter0@adventure-works.com,163-555-0155,25136 Jefferson Blvd.,,Culver City,California,United States,1/16/1947 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71895,PO3770176273,10-4020-000151,CARGO TRANSPORT 5,,246.7392,19.7391,6.1685,272.6468,,2,715,29.994,0,59.988
Mr.,Walter,J.,Brian,IV,Futuristic Bikes,adventure-works\shu0,walter0@adventure-works.com,163-555-0155,25136 Jefferson Blvd.,,Culver City,California,United States,1/16/1947 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71895,PO3770176273,10-4020-000151,CARGO TRANSPORT 5,,246.7392,19.7391,6.1685,272.6468,,3,864,38.1,0,114.3
Ms.,Joyce,,Jarvis,,Paints and Solvents Company,adventure-works\shu0,joyce0@adventure-works.com,458-555-0179,955 E. County Line Rd.,,Englewood,Colorado,United States,5/1/2019 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71897,PO4785152479,10-4020-000223,CARGO TRANSPORT 5,,12685.8899,1014.8712,317.1472,14017.9083,,1,966,1430.442,0,1430.442
Ms.,Joyce,,Jarvis,,Paints and Solvents Company,adventure-works\shu0,joyce0@adventure-works.com,458-555-0179,955 E. County Line Rd.,,Englewood,Colorado,United States,5/1/2019 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71897,PO4785152479,10-4020-000223,CARGO TRANSPORT 5,,12685.8899,1014.8712,317.1472,14017.9083,,4,979,445.41,0,1781.64
